品牌,型号,系列,尺寸（inch）,材质（介质）,容值,容值单位,容值误差,耐压（V）,特殊用途,备注1,备注2,备注3,器件类型,安装方式,封装代码,尺寸（mm）,规格摘要,生产状态,长度（mm）,宽度（mm）,高度（mm）,官网链接,数据来源,数据状态,校验时间,校验备注,直径（mm）,脚距（mm）,极性,ESR,纹波电流,寿命（h）,工作温度,阻值@25C,阻值单位,阻值误差,B值,B值条件,共模阻抗,阻抗单位,额定电流,DCR,回路数,电感值,电感单位,电感误差,饱和电流,屏蔽类型,阻抗@100MHz,系列说明,_model_rule_authority,_resistance_ohm,输出频率,频率单位,频差（ppm）,电源电压,输出类型,占空比,频率,负载电容（pF）,驱动电平,_body_size
Abracon,ACMP-4724,ACMP-4724,,Ferrite,,,,125,Power Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 1 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-4724,4.7 x 4.5 x 2.4 mm,Power Line Common Mode Chokes | Impedance=90 - 1400 Ω | DCR=35 - 81 mΩ | Current Rating=1.9 - 3.2 A | Rated Voltage=50 VDC | Withstanding Voltage=125 V | Size=4.7 x 4.5 x 2.4 mm,Check Inventory,4.7,4.5,2.4,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 1,,,,,,,,,,,,,90 - 1400 Ω,Ω,1.9,35 - 81 mΩ,,,,,,,,Power Line Common Mode Chokes,abracon_product_lineup,,,,,50,,,,,,4.7 x 4.5 x 2.4 mm
Abracon,ACMP-5025,ACMP-5025,,Ferrite,,,,125,Power Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 1 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-5025,5.0 x 4.8 x 2.5 mm,Power Line Common Mode Chokes | Impedance=100 - 1400 Ω | DCR=9 - 40 mΩ | Current Rating=1.5 - 6.5 A | Rated Voltage=50 VDC | Withstanding Voltage=125 V | Size=5.0 x 4.8 x 2.5 mm,Check Inventory,5,4.8,2.5,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 1,,,,,,,,,,,,,100 - 1400 Ω,Ω,1.5,9 - 40 mΩ,,,,,,,,Power Line Common Mode Chokes,abracon_product_lineup,,,,,50,,,,,,5.0 x 4.8 x 2.5 mm
Abracon,ACMP-5045,ACMP-5045,,Ferrite,,,,125,Power Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 1 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-5045,5.0 x 4.8 x 4.5 mm,Power Line Common Mode Chokes | Impedance=190 - 3000 Ω | DCR=20 - 300 mΩ | Current Rating=0.5 - 5.0 A | Rated Voltage=50 VDC | Withstanding Voltage=125 V | Size=5.0 x 4.8 x 4.5 mm,Check Inventory,5,4.8,4.5,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 1,,,,,,,,,,,,,190 - 3000 Ω,Ω,0.5,20 - 300 mΩ,,,,,,,,Power Line Common Mode Chokes,abracon_product_lineup,,,,,50,,,,,,5.0 x 4.8 x 4.5 mm
Abracon,ACMP-7038,ACMP-7038,,Ferrite,,,,300,Power Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 1 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-7038,7.0 x 6.0 x 3.8 mm,Power Line Common Mode Chokes | Impedance=70 - 3000 Ω | DCR=5 - 75 mΩ | Current Rating=0.9 – 15.0 A | Rated Voltage=125 VDC | Withstanding Voltage=300 V | Size=7.0 x 6.0 x 3.8 mm,Check Inventory,7,6,3.8,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 1,,,,,,,,,,,,,70 - 3000 Ω,Ω,0.9,5 - 75 mΩ,,,,,,,,Power Line Common Mode Chokes,abracon_product_lineup,,,,,125,,,,,,7.0 x 6.0 x 3.8 mm
Abracon,ACMP-9050,ACMP-9050,,Ferrite,,,,300,Power Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 1 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-9050,9.0 x 7.0 x 5.0 mm,Power Line Common Mode Chokes | Impedance=300 - 3000 Ω | DCR=6 - 70 mΩ | Current Rating=1.9 – 6.0 A | Rated Voltage=125 VDC | Withstanding Voltage=300 V | Size=9.0 x 7.0 x 5.0 mm,Check Inventory,9,7,5,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 1,,,,,,,,,,,,,300 - 3000 Ω,Ω,1.9,6 - 70 mΩ,,,,,,,,Power Line Common Mode Chokes,abracon_product_lineup,,,,,125,,,,,,9.0 x 7.0 x 5.0 mm
Abracon,ACMP-1264,ACMP-1264,,Ferrite,,,,300,Power Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 1 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-1264,12 x 10.8 x 6.4 mm,Power Line Common Mode Chokes | Impedance=230 - 2700 Ω | DCR=2 - 50 mΩ | Current Rating=1.5 – 10.0 A | Rated Voltage=125 VDC | Withstanding Voltage=300 V | Size=12 x 10.8 x 6.4 mm,Check Inventory,12,10.8,6.4,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 1,,,,,,,,,,,,,230 - 2700 Ω,Ω,1.5,2 - 50 mΩ,,,,,,,,Power Line Common Mode Chokes,abracon_product_lineup,,,,,125,,,,,,12 x 10.8 x 6.4 mm
Abracon,ACMP-1566,ACMP-1566,,Ferrite,,,,200,Power Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 1 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-1566,15.0 x 13.0 x 6.6 mm,Power Line Common Mode Chokes | Impedance=300 - 1500 Ω | DCR=5 - 23 mΩ | Current Rating=5.0 – 13.0 A | Rated Voltage=80 VDC | Withstanding Voltage=200 V | Size=15.0 x 13.0 x 6.6 mm,Check Inventory,15,13,6.6,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 1,,,,,,,,,,,,,300 - 1500 Ω,Ω,5,5 - 23 mΩ,,,,,,,,Power Line Common Mode Chokes,abracon_product_lineup,,,,,80,,,,,,15.0 x 13.0 x 6.6 mm
Abracon,ACMP-Q2012,ACMP-Q2012,,Ferrite,,,,125,Power Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 2 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-Q2012,2.0 x 1.2 x 1.2 mm,Power Line AEC-Q200 Common Mode Chokes | Impedance=67 - 360 Ω | DCR=250 - 500 mΩ | Current Rating=0.3 - 0.4 A | Rated Voltage=50 VDC | Withstanding Voltage=125 V | Size=2.0 x 1.2 x 1.2 mm,Check Inventory,2,1.2,1.2,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 2,,,,,,,,,,,,,67 - 360 Ω,Ω,0.3,250 - 500 mΩ,,,,,,,,Power Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,50,,,,,,2.0 x 1.2 x 1.2 mm
Abracon,ACMP-Q3226,ACMP-Q3226,,Ferrite,,,,125,Power Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 2 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-Q3226,3.2 x 2.5 x 2.35 mm,Power Line AEC-Q200 Common Mode Chokes | Impedance=500 - 2400 Ω | DCR=180 - 300 mΩ | Current Rating=0.64 - 0.8 A | Rated Voltage=50 VDC | Withstanding Voltage=125 V | Size=3.2 x 2.5 x 2.35 mm,Check Inventory,3.2,2.5,2.35,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 2,,,,,,,,,,,,,500 - 2400 Ω,Ω,0.64,180 - 300 mΩ,,,,,,,,Power Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,50,,,,,,3.2 x 2.5 x 2.35 mm
Abracon,ACMP-Q5025,ACMP-Q5025,,Ferrite,,,,125,Power Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 2 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-Q5025,5.0 x 4.5 x 2.5 mm,Power Line AEC-Q200 Common Mode Chokes | Impedance=500 - 1400 Ω | DCR=19 - 40 mΩ | Current Rating=1.5 - 4.0 A | Rated Voltage=50 VDC | Withstanding Voltage=125 V | Size=5.0 x 4.5 x 2.5 mm,Check Inventory,5,4.5,2.5,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 2,,,,,,,,,,,,,500 - 1400 Ω,Ω,1.5,19 - 40 mΩ,,,,,,,,Power Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,50,,,,,,5.0 x 4.5 x 2.5 mm
Abracon,ACMP-Q7040,ACMP-Q7040,,Ferrite,,,,200,Power Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 2 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-Q7040,7.0 x 6.0 x 3.8 mm,Power Line AEC-Q200 Common Mode Chokes | Impedance=70 - 1300 Ω | DCR=5 -20 mΩ | Current Rating=3 - 15 A | Rated Voltage=80 VDC | Withstanding Voltage=200 V | Size=7.0 x 6.0 x 3.8 mm,Check Inventory,7,6,3.8,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 2,,,,,,,,,,,,,70 - 1300 Ω,Ω,3,5 -20 mΩ,,,,,,,,Power Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,80,,,,,,7.0 x 6.0 x 3.8 mm
Abracon,ACMP-Q9050,ACMP-Q9050,,Ferrite,,,,200,Power Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 2 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-Q9050,9.0 x 7.0 x 4.5 mm,Power Line AEC-Q200 Common Mode Chokes | Impedance=700 - 2700 Ω | DCR=9 -32 mΩ | Current Rating=3.5 - 6.0 A | Rated Voltage=80 VDC | Withstanding Voltage=200 V | Size=9.0 x 7.0 x 4.5 mm,Check Inventory,9,7,4.5,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 2,,,,,,,,,,,,,700 - 2700 Ω,Ω,3.5,9 -32 mΩ,,,,,,,,Power Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,80,,,,,,9.0 x 7.0 x 4.5 mm
Abracon,ACMP-Q1260,ACMP-Q1260,,Ferrite,,,,200,Power Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 2 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMP-Q1260,12.0 x 11.0 x 6.0 mm,Power Line AEC-Q200 Common Mode Chokes | Impedance=700 - 1000 Ω | DCR=5.0 - 8.0 mΩ | Current Rating=7.0 - 9.0 A | Rated Voltage=80 VDC | Withstanding Voltage=200 V | Size=12.0 x 11.0 x 6.0 mm,Check Inventory,12,11,6,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 2,,,,,,,,,,,,,700 - 1000 Ω,Ω,7,5.0 - 8.0 mΩ,,,,,,,,Power Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,80,,,,,,12.0 x 11.0 x 6.0 mm
Abracon,ACMS-1065,ACMS-1065,,Ferrite,,,,,Signal Line Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 3 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMS-1065,10 x 8.7 x 6.5 mm,Signal Line Common Mode Chokes | Inductance=120 - 4700 uH | DCR=25 - 720 mΩ | Current Rating=0.35 – 2.5 A | Size=10 x 8.7 x 6.5 mm,Check Inventory,10,8.7,6.5,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 3,,,,,,,,,,,,,,,0.35,25 - 720 mΩ,,120,uH,,,,,Signal Line Common Mode Chokes,abracon_product_lineup,,,,,,,,,,,10 x 8.7 x 6.5 mm
Abracon,ACMS-Q3222F,ACMS-Q3222F,,Ferrite,,,,,Signal Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 4 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMS-Q3222F,3.2 x 2.5 x 2.2 mm,Signal Line AEC-Q200 Common Mode Chokes | Inductance=100 uH | DCR=2500 mΩ | Current Rating=0.15 A | Size=3.2 x 2.5 x 2.2 mm,Check Inventory,3.2,2.5,2.2,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 4,,,,,,,,,,,,,,,0.15,2500 mΩ,,100,uH,,,,,Signal Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,,,,,,,3.2 x 2.5 x 2.2 mm
Abracon,ACMS-Q3225,ACMS-Q3225,,Ferrite,,,,,Signal Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 4 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMS-Q3225,3.2 x 2.5 x 2.5 mm,Signal Line AEC-Q200 Common Mode Chokes | Inductance=11 - 100 uH | DCR=400 - 1500 mΩ | Current Rating=0.15 - 0.3 A | Size=3.2 x 2.5 x 2.5 mm,Check Inventory,3.2,2.5,2.5,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 4,,,,,,,,,,,,,,,0.15,400 - 1500 mΩ,,11,uH,,,,,Signal Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,,,,,,,3.2 x 2.5 x 2.5 mm
Abracon,ACMS-Q3225C,ACMS-Q3225C,,Ferrite,,,,,Signal Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 4 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMS-Q3225C,3.2 x 2.5 x 2.35 mm,Signal Line AEC-Q200 Common Mode Chokes | Inductance=11 - 100 uH | DCR=300 - 2200 mΩ | Current Rating=0.15 - 0.4 A | Size=3.2 x 2.5 x 2.35 mm,Check Inventory,3.2,2.5,2.35,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 4,,,,,,,,,,,,,,,0.15,300 - 2200 mΩ,,11,uH,,,,,Signal Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,,,,,,,3.2 x 2.5 x 2.35 mm
Abracon,ACMS-Q3225E,ACMS-Q3225E,,Ferrite,,,,,Signal Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 4 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMS-Q3225E,3.2 x 2.5 x 2.2 mm,Signal Line AEC-Q200 Common Mode Chokes | Inductance=100 - 200 uH | DCR=1500 - 4000 mΩ | Current Rating=0.07 - 0.15 A | Size=3.2 x 2.5 x 2.2 mm,Check Inventory,3.2,2.5,2.2,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 4,,,,,,,,,,,,,,,0.07,1500 - 4000 mΩ,,100,uH,,,,,Signal Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,,,,,,,3.2 x 2.5 x 2.2 mm
Abracon,ACMS-Q4523E,ACMS-Q4523E,,Ferrite,,,,,Signal Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 4 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMS-Q4523E,4.5 x 3.2 x 2.3 mm,Signal Line AEC-Q200 Common Mode Chokes | Inductance=200 uH | DCR=4500 mΩ | Current Rating=0.11 A | Size=4.5 x 3.2 x 2.3 mm,Check Inventory,4.5,3.2,2.3,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 4,,,,,,,,,,,,,,,0.11,4500 mΩ,,200,uH,,,,,Signal Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,,,,,,,4.5 x 3.2 x 2.3 mm
Abracon,ACMS-Q4523F,ACMS-Q4523F,,Ferrite,,,,,Signal Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 4 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMS-Q4523F,4.5 x 3.2 x 2.3 mm,Signal Line AEC-Q200 Common Mode Chokes | Inductance=100 uH | DCR=2000 mΩ | Current Rating=0.2 A | Size=4.5 x 3.2 x 2.3 mm,Check Inventory,4.5,3.2,2.3,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 4,,,,,,,,,,,,,,,0.2,2000 mΩ,,100,uH,,,,,Signal Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,,,,,,,4.5 x 3.2 x 2.3 mm
Abracon,ACMS-Q4526C,ACMS-Q4526C,,Ferrite,,,,,Signal Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 4 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMS-Q4526C,4.5 x 3.2 x 2.55 mm,Signal Line AEC-Q200 Common Mode Chokes | Inductance=11 - 100 uH | DCR=500 - 2000 mΩ | Current Rating=0.2 - 0.36 A | Size=4.5 x 3.2 x 2.55 mm,Check Inventory,4.5,3.2,2.55,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 4,,,,,,,,,,,,,,,0.2,500 - 2000 mΩ,,11,uH,,,,,Signal Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,,,,,,,4.5 x 3.2 x 2.55 mm
Abracon,ACMS-Q4528,ACMS-Q4528,,Ferrite,,,,,Signal Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 4 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMS-Q4528,4.5 x 3.2 x 2.8 mm,Signal Line AEC-Q200 Common Mode Chokes | Inductance=11 - 100 uH | DCR=600 - 2000 mΩ | Current Rating=0.2 - 0.36 A | Size=4.5 x 3.2 x 2.8 mm,Check Inventory,4.5,3.2,2.8,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 4,,,,,,,,,,,,,,,0.2,600 - 2000 mΩ,,11,uH,,,,,Signal Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,,,,,,,4.5 x 3.2 x 2.8 mm
Abracon,ACMS-Q6527E,ACMS-Q6527E,,Ferrite,,,,,Signal Line AEC-Q200 Common Mode Chokes,Page: Abracon | Common Mode Chokes,Table: 4 | current_unit=A | dcr_unit=mΩ,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,共模电感,SMT,ACMS-Q6527E,6.5 x 4.5 x 2.7 mm,Signal Line AEC-Q200 Common Mode Chokes | Inductance=100 uH | DCR=2000 mΩ | Current Rating=0.35 A | Size=6.5 x 4.5 x 2.7 mm,Check Inventory,6.5,4.5,2.7,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | Common Mode Chokes | table 4,,,,,,,,,,,,,,,0.35,2000 mΩ,,100,uH,,,,,Signal Line AEC-Q200 Common Mode Chokes,abracon_product_lineup,,,,,,,,,,,6.5 x 4.5 x 2.7 mm
Abracon,ACMS-0605U-120-T,ACMS-0605U-120-T,,Ferrite,,,,12.5,USB & MIPI Common Mode Chokes,Page: Abracon | USB & MIPI Common Mode Chokes,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes/usb-mipi-common-mode-chokes,共模电感,SMT,ACMS-0605U-120-T,0.65 x 0.5 mm,USB & MIPI Common Mode Chokes | Impedance @ Frequency=12 Ω @ 100 MHz | Current Rating=50 mA | DC Resistance (DCR)=2.5 Ω | Withstanding Voltage=12.50 V | Size/Dimension=0.65 x 0.5 mm,*In Stock Soon*,0.65,0.5,,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes/usb-mipi-common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | USB & MIPI Common Mode Chokes | table 0,,,,,,,,,,,,,12 Ω @ 100 MHz,Ω,50,2.5 Ω,,,,,,,,USB & MIPI Common Mode Chokes,abracon_product_lineup,,,,,5,,,,,,0.65 x 0.5 mm
Abracon,ACMS-0605U-250-T,ACMS-0605U-250-T,,Ferrite,,,,12.5,USB & MIPI Common Mode Chokes,Page: Abracon | USB & MIPI Common Mode Chokes,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/common-mode-chokes/usb-mipi-common-mode-chokes,共模电感,SMT,ACMS-0605U-250-T,0.65 x 0.5 mm,USB & MIPI Common Mode Chokes | Impedance @ Frequency=25 Ω @ 100 MHz | Current Rating=50 mA | DC Resistance (DCR)=3.5 Ω | Withstanding Voltage=12.50 V | Size/Dimension=0.65 x 0.5 mm,*In Stock Soon*,0.65,0.5,,https://abracon.com/product-lineup/power-magnetics/common-mode-chokes/usb-mipi-common-mode-chokes,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | USB & MIPI Common Mode Chokes | table 0,,,,,,,,,,,,,25 Ω @ 100 MHz,Ω,50,3.5 Ω,,,,,,,,USB & MIPI Common Mode Chokes,abracon_product_lineup,,,,,5,,,,,,0.65 x 0.5 mm
Abracon,ACML-0201,ACML-0201,,Ferrite,,,,,High-Frequency Ferrite Beads,Page: Abracon | High-Frequency Ferrite Beads,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/ferrite-beads,磁珠,SMT,ACML-0201,0.6 x 0.3 x 0.3 mm,High-Frequency Ferrite Beads | Impedance*=60 - 600 Ω | DCR=0.4 - 1.7 Ω | Rated Current=200 mA | Size=0.6 x 0.3 x 0.3 mm,Check Inventory,0.6,0.3,0.3,https://abracon.com/product-lineup/power-magnetics/ferrite-beads,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | High-Frequency Ferrite Beads | table 0,,,,,,,-55 ~ +125°C,,,,,,,Ω,200,0.4 - 1.7 Ω,,,,,,,60 - 600 Ω,High-Frequency Ferrite Beads,abracon_product_lineup,,,,,,,,,,,0.6 x 0.3 x 0.3 mm
Abracon,ACML-0402,ACML-0402,,Ferrite,,,,,High-Frequency Ferrite Beads,Page: Abracon | High-Frequency Ferrite Beads,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/ferrite-beads,磁珠,SMT,ACML-0402,1.0 x 0.5 x 0.5 mm,High-Frequency Ferrite Beads | Impedance*=5 - 1500 Ω | DCR=0.05 - 1.6 Ω | Rated Current=100 - 500 mA | Size=1.0 x 0.5 x 0.5 mm,Check Inventory,1,0.5,0.5,https://abracon.com/product-lineup/power-magnetics/ferrite-beads,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | High-Frequency Ferrite Beads | table 0,,,,,,,-55 ~ +125°C,,,,,,,Ω,100,0.05 - 1.6 Ω,,,,,,,5 - 1500 Ω,High-Frequency Ferrite Beads,abracon_product_lineup,,,,,,,,,,,1.0 x 0.5 x 0.5 mm
Abracon,ACML-0402H,ACML-0402H,,Ferrite,,,,,High-Frequency Ferrite Beads,Page: Abracon | High-Frequency Ferrite Beads,Table: 0 | current_unit=mA | dcr_unit=Ω,Source: https://abracon.com/product-lineup/power-magnetics/ferrite-beads,磁珠,SMT,ACML-0402H,1.0 x 0.5 x 0.5 mm,High-Frequency Ferrite Beads | Impedance*=15 - 1500 Ω | DCR=0.03 - 1.2 Ω | Rated Current=100 - 1000 mA | Size=1.0 x 0.5 x 0.5 mm,Check Inventory,1,0.5,0.5,https://abracon.com/product-lineup/power-magnetics/ferrite-beads,Abracon official product lineup,官方网页抽取,2026-04-19 19:15,Abracon | High-Frequency Ferrite Beads | table 0,,,,,,,-55 ~ +125°C,,,,,,,Ω,100,0.03 - 1.2 Ω,,,,,,,15 - 1500 Ω,High-Frequency Ferrite Beads,abracon_product_lineup,,,,,,,,,,,1.0 x 0.5 x 0.5 mm
